r,flat_pred,corrected_pred,measured_auc
-0.18989921893016404,0.7659043918917186,0.8157159937860885,0.8318773125
-0.14814099948059037,0.7658857345286395,0.8026502519319316,0.81517984375
-0.048667844067100084,0.7649889160919138,0.780433609947071,0.786376
0.1819032255659102,0.7637538921750284,0.7380608782217906,0.71389846875
0.25595513167539036,0.7648273011207409,0.7299695626533425,0.70722034375
