dataset,seed,eps,mechanism,m_orig,m_released,auc_heur,auc_logreg,auc_degaware,auc_svd,auc_seed,auc_max,deg_dist_norm,clust_err,spec_err,comm_nmi_gt
ego-Facebook,0,1.0,dk1dp,88234,85528,0.7958123749999999,0.8466324999999999,0.8263175,0.830645,0.8410955,0.8466324999999999,0.0320511367500057,0.5405456961184735,0.409211606326053,
ego-Facebook,0,1.0,swap,88234,88234,0.994093125,0.9965495,0.995092,0.977055,0.995481625,0.9965495,0.0,0.3535418436387834,0.1894125745764871,
ego-Facebook,0,2.0,tmf,88234,89109,0.6183050000000001,0.6900465,0.8403259999999999,0.7096980000000002,0.7126917500000001,0.8403259999999999,0.6989595847405765,0.5831762736624435,0.7202039885066661,
ego-Facebook,0,2.0,dk1dp,88234,85621,0.79664425,0.8390389999999999,0.845771,0.8398539999999999,0.8482061249999999,0.8482061249999999,0.0300337738286828,0.5400869752975986,0.4068918472743055,
ego-Facebook,0,2.0,swap,88234,88234,0.99887825,0.998921,0.999084,0.985967,0.99900125,0.999084,0.0,0.1833605098067049,0.0962321295793665,
ego-Facebook,0,3.0,tmf,88234,88176,0.7950808749999999,0.8335429999999999,0.8735310000000001,0.876582,0.838706125,0.876582,0.6478795022326996,0.5801970195467052,0.7113709667916609,
ego-Facebook,0,3.0,dk1dp,88234,85691,0.7920826249999999,0.830261,0.845572,0.8142169999999999,0.840950625,0.845572,0.0295010993494571,0.5417230507286475,0.4059406836226312,
ego-Facebook,0,3.0,swap,88234,88234,0.999780125,0.999896,0.999125,0.987513,0.9997445,0.999896,0.0,0.0818960327869535,0.0392044657030976,
ego-Facebook,0,5.0,tmf,88234,88169,0.985506625,0.991593,0.989602,0.971818,0.98690575,0.991593,0.3579345830405513,0.5132673842094599,0.4367370807460269,
ego-Facebook,0,5.0,dk1dp,88234,85608,0.79653075,0.8396809999999999,0.832976,0.8229540000000001,0.8448897499999999,0.8448897499999999,0.0298751048348709,0.540932750364024,0.4071352611827945,
ego-Facebook,0,5.0,swap,88234,88234,0.999964875,0.999974,0.999794,0.986965,0.99991525,0.999974,0.0,0.0101029009891926,0.0055081887730437,
ego-Facebook,1,0.5,tmf,88234,237091,0.553269,0.6027064999999999,0.845575,0.5692379999999999,0.644820875,0.845575,1.821055375478841,0.5652842027869726,0.2707216652907858,
ego-Facebook,1,0.5,dk1dp,88234,86087,0.7910325,0.834136,0.844777,0.824624,0.83630575,0.844777,0.033207153704921,0.5450101498557806,0.4052728294938763,
ego-Facebook,1,0.5,swap,88234,88234,0.98548875,0.989552,0.9922325,0.961501,0.9876385,0.9922325,0.0,0.4247598035569335,0.244499312951142,
ego-Facebook,1,1.0,tmf,88234,88022,0.5231745,0.5935085,0.8408929999999999,0.567515,0.625073625,0.8408929999999999,0.7051930094974728,0.5835669286986507,0.7251665971279088,
ego-Facebook,1,1.0,dk1dp,88234,85667,0.7932792499999999,0.8350044999999999,0.8384505,0.828497,0.84170775,0.84170775,0.0307024503026045,0.5401011034665624,0.4081919489736423,
ego-Facebook,1,1.0,swap,88234,88234,0.995109125,0.9953585,0.993521,0.981952,0.99507175,0.9953585,0.0,0.3445265340535942,0.1935802034500293,
ego-Facebook,1,2.0,tmf,88234,88223,0.6044561250000001,0.7139655,0.844825,0.7439450000000001,0.7355462500000001,0.844825,0.696205544347984,0.5835371981394101,0.7230601923165979,
ego-Facebook,1,2.0,dk1dp,88234,85597,0.8015116250000001,0.8470039999999999,0.8551279999999999,0.8262750000000001,0.8510796250000001,0.8551279999999999,0.0302604438198427,0.5428872793373909,0.4083590123455637,
ego-Facebook,1,2.0,swap,88234,88234,0.99854825,0.998769,0.999123,0.986008,0.998507875,0.999123,0.0,0.1863726466850028,0.0895463709778621,
ego-Facebook,1,3.0,tmf,88234,88064,0.78902825,0.8146125,0.8763679999999999,0.8755839999999999,0.828042125,0.8763679999999999,0.6464514812883924,0.580401828109545,0.7112119707097572,
ego-Facebook,1,3.0,dk1dp,88234,85500,0.798037875,0.8432225,0.8507655,0.8489639999999999,0.8515648749999999,0.8515648749999999,0.0310537887889022,0.544217277050624,0.4082185015056583,
ego-Facebook,1,3.0,swap,88234,88234,0.99975575,0.999882,0.999853,0.987593,0.99971725,0.999882,0.0,0.083792097216946,0.0410064644633493,
ego-Facebook,1,5.0,tmf,88234,88301,0.987208625,0.9884715,0.986962,0.977567,0.988768125,0.988768125,0.3550558741528208,0.5117896500877938,0.4262169327865779,
ego-Facebook,1,5.0,dk1dp,88234,85673,0.7981919999999999,0.8376735,0.8434895,0.8239704999999999,0.84772275,0.84772275,0.0291270938640434,0.5427268032914316,0.4068970169894013,
ego-Facebook,1,5.0,swap,88234,88234,0.99997775,0.999987,0.999966,0.988227,0.9999825,0.999987,0.0,0.01019519382014,0.0057368437250433,
ego-Facebook,2,0.5,tmf,88234,237420,0.5519154999999999,0.6223,0.846523,0.5980530000000001,0.6559560000000001,0.846523,1.8249087653285587,0.5652221242791681,0.2696038355255196,
ego-Facebook,2,0.5,dk1dp,88234,85944,0.79333275,0.8299794999999999,0.8454885000000001,0.826269,0.8404461249999999,0.8454885000000001,0.0336264931885668,0.5433508983819236,0.4067124068507002,
ego-Facebook,2,0.5,swap,88234,88234,0.985178875,0.987676,0.9909795,0.973454,0.98730875,0.9909795,0.0,0.4240156257046997,0.2436142386214995,
ego-Facebook,2,1.0,tmf,88234,88202,0.522014375,0.5922395,0.8373565000000001,0.578514,0.6342583750000002,0.8373565000000001,0.7034023165673098,0.5833900549222999,0.7244073282005298,
ego-Facebook,2,1.0,dk1dp,88234,85846,0.7925525,0.8319289999999999,0.8429524999999999,0.8165674999999999,0.841591375,0.8429524999999999,0.0294444318516672,0.5413701024459171,0.4052574454732972,
ego-Facebook,2,1.0,swap,88234,88234,0.991393375,0.993122,0.993218,0.971769,0.992079125,0.993218,0.0,0.3373922075131151,0.1954587306592293,
ego-Facebook,2,2.0,tmf,88234,88494,0.60277775,0.7097260000000001,0.840079,0.737651,0.726199,0.840079,0.6951401953895325,0.5830375198810291,0.7220054874243251,
ego-Facebook,2,2.0,dk1dp,88234,85634,0.7752899999999999,0.8243095,0.8267355000000001,0.8119295,0.8298840000000001,0.8298840000000001,0.0303171113176327,0.54317514246001,0.4088058037505755,
ego-Facebook,2,2.0,swap,88234,88234,0.999413625,0.999739,0.999246,0.985758,0.99944775,0.999739,0.0,0.2017960093325121,0.0945497104069709,
ego-Facebook,2,3.0,tmf,88234,88371,0.8021428750000001,0.8385745,0.8779964999999998,0.882898,0.8380148749999999,0.882898,0.6466894847791103,0.5805542845293745,0.7097469702072209,
ego-Facebook,2,3.0,dk1dp,88234,85663,0.7826117499999998,0.8222705,0.8327979999999999,0.824053,0.834910875,0.834910875,0.0293990978534352,0.5425935019570632,0.4056737205065043,
ego-Facebook,2,3.0,swap,88234,88234,0.999547875,0.99911,0.998508,0.984783,0.999129,0.999547875,0.0,0.0790408555934052,0.0376129438138884,
ego-Facebook,2,5.0,tmf,88234,88878,0.98453075,0.9884615,0.989592,0.970555,0.985708125,0.989592,0.3555092141351408,0.5112888314710078,0.4286461144403141,
ego-Facebook,2,5.0,dk1dp,88234,85667,0.8025692499999999,0.8402424999999999,0.8466225,0.8190329999999999,0.848498125,0.848498125,0.0291724278622753,0.5428029251981212,0.4073542859177813,
ego-Facebook,2,5.0,swap,88234,88234,0.99996375,0.999954,0.999869,0.985388,0.9999235,0.99996375,0.0,0.0109887942802496,0.004996141002392,
ca-GrQc,0,0.5,tmf,14484,397375,0.5287535,0.527722,0.8368939999999999,0.492691,0.64566375,0.8368939999999999,26.43544600938967,0.508220644446406,2.345027030675734,
ca-GrQc,0,0.5,dk1dp,14484,16698,0.57366275,0.7543234999999999,0.838561,0.743936,0.766384375,0.838561,0.2903893951946977,0.5323029779016625,0.5935101023087124,
ca-GrQc,0,0.5,swap,14484,14484,0.934136,0.9453185,0.9545285,0.841391,0.9525463750000002,0.9545285,0.0,0.4115117446982359,0.2953654947095928,
ca-GrQc,0,1.0,tmf,14484,22919,0.505005375,0.521574,0.836049,0.503042,0.613390125,0.836049,0.9597486882076776,0.535465151873231,0.7837398484163719,
ca-GrQc,0,1.0,dk1dp,14484,15100,0.5750627500000001,0.7856850000000001,0.8159244999999999,0.769671,0.7957887499999999,0.8159244999999999,0.1310411488539078,0.5313450891934183,0.6114898400219935,
ca-GrQc,0,1.0,swap,14484,14484,0.9634048750000002,0.9677665,0.9717415,0.879677,0.971751625,0.971751625,0.0,0.330115361845657,0.2392831445681156,
ca-GrQc,0,2.0,tmf,14484,14633,0.501267875,0.538856,0.847749,0.497142,0.6347402499999999,0.847749,0.5893399613366475,0.5365188171621904,0.8523613992776364,
ca-GrQc,0,2.0,dk1dp,14484,14557,0.578270125,0.807864,0.841811,0.7828865,0.8283978750000001,0.841811,0.0576498204915769,0.5319479067132713,0.614903451817789,
ca-GrQc,0,2.0,swap,14484,14484,0.989877375,0.992112,0.993184,0.9216109999999998,0.99127475,0.993184,0.0,0.1713781014585833,0.1005451663094753,
ca-GrQc,0,3.0,tmf,14484,14379,0.5100848750000001,0.539107,0.830211,0.536664,0.6395656249999999,0.830211,0.5792598729632699,0.5363458012891745,0.854522375574494,
ca-GrQc,0,3.0,dk1dp,14484,14507,0.5768962500000001,0.825036,0.8146400000000001,0.7699900000000001,0.8259807499999999,0.8259807499999999,0.036315934824634,0.532720542122309,0.6162523267849742,
ca-GrQc,0,3.0,swap,14484,14484,0.9957032500000002,0.9948545,0.995542,0.921974,0.995610125,0.9957032500000002,0.0,0.0685866919233432,0.0436867062068777,
ca-GrQc,0,5.0,tmf,14484,14416,0.592954125,0.678605,0.8628914999999999,0.655875,0.7311871249999999,0.8628914999999999,0.5605495719414528,0.535835433878807,0.8416317595730692,
ca-GrQc,0,5.0,dk1dp,14484,14427,0.57654725,0.8170480000000001,0.8172134999999999,0.791247,0.8312828750000001,0.8312828750000001,0.017881800607567,0.5310935649134598,0.6122481490694602,
ca-GrQc,0,5.0,swap,14484,14484,0.999490125,0.9990905,0.999997,0.917809,0.999111875,0.999997,0.0,0.0053374562283291,0.0053190820378296,
ca-GrQc,1,0.5,tmf,14484,397506,0.528483625,0.542399,0.842859,0.492139,0.641411125,0.842859,26.444490472245235,0.5083328355198099,2.3456554305281165,
ca-GrQc,1,0.5,dk1dp,14484,16819,0.569151125,0.7362870000000001,0.8301925000000001,0.7264200000000001,0.7530133749999999,0.8301925000000001,0.2912869373101354,0.5344790931988511,0.5803151780286456,
ca-GrQc,1,0.5,swap,14484,14484,0.9363297499999998,0.951167,0.9519145,0.8502179999999999,0.954230875,0.954230875,0.0,0.4005292697810854,0.3051944567825581,
ca-GrQc,1,1.0,tmf,14484,23120,0.502286625,0.5105645,0.843184,0.498363,0.63637425,0.843184,0.9750759458713064,0.535219032959465,0.7833204255724497,
ca-GrQc,1,1.0,dk1dp,14484,15122,0.576128375,0.7930520000000001,0.8358069999999999,0.7722125,0.8024486249999999,0.8358069999999999,0.1388428610880973,0.5319706890066714,0.6131877444191676,
ca-GrQc,1,1.0,swap,14484,14484,0.96200375,0.971634,0.968729,0.8867704999999999,0.974340625,0.974340625,0.0,0.3077873241068215,0.2222432073337604,
ca-GrQc,1,2.0,tmf,14484,14518,0.5030357499999999,0.5265439999999999,0.8333815,0.4975805,0.6308707499999999,0.8333815,0.5805716652858328,0.5369110249543981,0.8523334248315624,
ca-GrQc,1,2.0,dk1dp,14484,14577,0.5811708750000001,0.7999865,0.8193790000000001,0.7800225000000001,0.81651225,0.8193790000000001,0.0550952775476388,0.5340288386878752,0.6170065271631104,
ca-GrQc,1,2.0,swap,14484,14484,0.99244,0.9923085,0.9928485,0.922083,0.99244025,0.9928485,0.0,0.1606043045166657,0.107830179585638,
